trip_distance,pickup_hour,pickup_weekday,passenger_count,PULocationID,DOLocationID,trip_duration,is_tip_generous
4.6,16,4,1.0,90,256,17.016666666666666,1
0.93,16,4,1.0,90,68,4.383333333333334,1
0.5,16,4,1.0,113,90,2.55,0
1.6,16,4,1.0,230,233,8.583333333333334,0
1.5,16,4,1.0,237,236,7.3,1
1.6,16,4,2.0,75,262,11.033333333333333,0
0.8,16,4,1.0,140,141,4.516666666666667,1
14.0,16,4,1.0,263,28,23.366666666666667,0
3.4,16,4,0.0,137,142,16.566666666666666,1
2.1,16,4,0.0,90,79,10.616666666666667,1
1.4,16,4,1.0,142,48,5.6,1
1.9,16,4,1.0,233,141,4.233333333333333,0
3.39,16,4,1.0,137,145,9.183333333333334,1
1.6,16,4,1.0,164,48,5.216666666666667,1
2.2,16,4,1.0,229,234,6.883333333333334,0
0.6,16,4,1.0,79,79,4.6,1
2.46,16,4,1.0,262,151,9.3,1
0.4,16,4,1.0,249,125,3.5166666666666666,1
2.1,16,4,1.0,249,164,8.866666666666667,1
4.65,16,4,5.0,48,74,16.366666666666667,0
1.25,16,4,4.0,74,41,7.616666666666666,0
1.2,16,4,1.0,237,75,2.6,1
0.2,16,4,1.0,41,42,1.0166666666666666,1
2.2,16,4,1.0,42,168,11.95,0
7.07,16,4,1.0,143,243,13.25,1
4.5,16,4,1.0,244,168,16.4,0
1.4,16,4,1.0,41,166,5.883333333333334,0
3.32,16,4,1.0,107,140,9.95,0
1.6,16,4,1.0,141,164,6.45,1
2.1,16,4,1.0,237,238,7.316666666666666,0
2.61,16,4,1.0,237,137,7.55,1
3.0,16,4,1.0,170,112,8.466666666666667,1
4.4,16,4,1.0,141,166,15.55,1
0.79,15,4,1.0,140,262,1.7833333333333334,1
1.6,16,4,1.0,236,142,4.7,1
0.3,16,4,1.0,143,143,2.2666666666666666,0
1.49,16,4,1.0,151,239,6.483333333333333,1
3.18,16,4,1.0,238,100,8.5,1
0.5,16,4,0.0,249,249,2.683333333333333,0
0.4,16,4,1.0,236,236,3.4,0
1.7,16,4,1.0,75,75,8.483333333333333,1
0.6,16,4,1.0,75,74,1.6166666666666667,0
1.4,16,4,1.0,74,42,5.216666666666667,0
0.5,16,4,1.0,42,42,3.283333333333333,0
4.6,16,4,1.0,249,141,14.716666666666667,1
0.4,16,4,1.0,229,233,0.7833333333333333,1
2.63,16,4,2.0,170,140,9.366666666666667,0
1.58,16,4,3.0,263,229,5.466666666666667,1
0.54,16,4,2.0,137,233,3.35,0
4.75,16,4,1.0,137,74,12.483333333333333,1
2.28,16,4,1.0,186,142,7.116666666666666,1
1.94,16,4,1.0,249,13,5.583333333333333,1
5.79,16,4,1.0,140,231,16.166666666666668,1
1.08,16,4,1.0,230,164,4.683333333333334,0
0.7,16,4,1.0,42,42,5.333333333333333,0
1.1,16,4,1.0,42,41,5.066666666666666,0
0.5,16,4,1.0,231,231,3.433333333333333,1
0.4,16,4,1.0,231,231,4.733333333333333,1
1.6,16,4,1.0,231,249,9.183333333333334,0
3.2,16,4,1.0,236,42,16.133333333333333,0
2.77,16,4,1.0,140,74,12.1,0
1.85,16,4,1.0,74,141,4.333333333333333,0
1.42,16,4,1.0,42,152,9.15,0
1.8,16,4,1.0,41,116,8.866666666666667,0
2.2,16,4,1.0,238,75,10.316666666666666,0
3.0,16,4,1.0,151,143,10.533333333333333,0
0.91,16,4,1.0,230,142,2.283333333333333,0
3.8,16,4,2.0,263,42,15.983333333333333,1
1.9,16,4,2.0,90,163,8.283333333333333,1
0.4,16,4,1.0,236,236,1.6166666666666667,0
1.91,16,4,1.0,107,186,10.766666666666667,1
0.78,16,4,1.0,116,244,2.7666666666666666,1
0.59,16,4,1.0,166,41,2.75,0
16.7,16,4,1.0,132,170,20.233333333333334,0
3.45,16,4,1.0,162,74,14.116666666666667,0
1.62,16,4,1.0,75,239,6.2,1
2.9,16,4,1.0,170,143,11.933333333333334,1
0.48,16,4,1.0,48,48,4.183333333333334,0
0.6,16,4,1.0,142,142,4.566666666666666,1
2.79,16,4,1.0,237,113,7.85,1
0.95,16,4,1.0,234,68,4.716666666666667,1
0.6,15,4,5.0,237,141,2.433333333333333,1
10.82,16,4,1.0,140,262,114.1,0
4.25,16,4,5.0,236,42,13.133333333333333,0
0.32,16,4,1.0,239,142,1.9666666666666666,0
4.11,16,4,1.0,143,224,15.283333333333333,1
0.2,16,4,1.0,79,79,2.0166666666666666,0
2.36,16,4,6.0,74,236,8.7,1
1.4,16,4,1.0,237,262,8.233333333333333,0
1.2,16,4,1.0,263,140,5.3,0
1.06,16,4,6.0,52,25,6.25,1
1.74,16,4,1.0,262,229,8.633333333333333,1
1.22,16,4,2.0,236,162,4.316666666666666,1
2.11,16,4,1.0,142,68,5.483333333333333,0
3.76,16,4,1.0,143,75,12.016666666666667,1
0.6,16,4,1.0,238,236,2.316666666666667,1
6.1,16,4,1.0,79,61,23.633333333333333,1
5.86,16,4,2.0,41,116,31.6,0
10.1,16,4,1.0,262,174,22.35,0
6.58,16,4,1.0,244,142,12.65,0
2.13,16,4,1.0,166,116,5.3,0
0.7,16,4,1.0,239,238,3.8,1
3.3,16,4,1.0,186,239,9.533333333333333,1
0.6,16,4,1.0,141,141,3.9166666666666665,1
1.4,16,4,1.0,142,239,6.316666666666666,0
5.7,16,4,1.0,193,226,18.45,0
1.0,16,4,1.0,238,143,4.15,0
4.11,16,4,1.0,239,42,14.8,1
0.91,16,4,1.0,142,239,3.2333333333333334,1
1.89,16,4,1.0,239,236,9.4,1
1.08,16,4,1.0,236,262,6.366666666666666,1
2.42,16,4,1.0,249,186,9.183333333333334,0
1.6,16,4,1.0,90,246,7.766666666666667,1
1.6,16,4,2.0,262,140,9.333333333333334,0
1.2,16,4,1.0,140,237,5.916666666666667,1
0.7,16,4,1.0,263,262,5.333333333333333,1
1.21,16,4,1.0,143,246,5.45,1
2.37,16,4,1.0,114,87,10.3,1
8.85,16,4,1.0,75,183,20.95,1
1.1,16,4,1.0,130,130,4.666666666666667,0
1.33,16,4,2.0,41,238,4.983333333333333,0
1.46,16,4,2.0,75,74,5.933333333333334,0
0.86,16,4,5.0,238,239,3.6333333333333333,1
0.95,16,4,5.0,162,163,4.9,0
1.7,16,4,1.0,233,113,5.35,0
1.7,16,4,1.0,263,239,9.1,1
2.8,16,4,1.0,151,74,10.55,0
1.9,16,4,1.0,239,161,7.166666666666667,1
1.0,16,4,1.0,237,229,4.783333333333333,1
1.09,16,4,1.0,239,238,6.983333333333333,1
22.32,16,4,1.0,132,87,35.11666666666667,0
2.17,16,4,1.0,230,137,8.516666666666667,1
4.81,16,4,1.0,75,68,16.4,1
5.4,16,4,1.0,140,116,25.783333333333335,1
9.0,16,4,1.0,239,80,33.61666666666667,0
1.8,16,4,1.0,137,148,7.016666666666667,0
9.9,16,4,1.0,137,213,18.716666666666665,1
0.7,16,4,1.0,244,116,4.233333333333333,0
16.14,16,4,1.0,137,51,26.9,0
0.31,16,4,1.0,142,239,2.8833333333333333,1
0.79,16,4,1.0,262,237,3.5833333333333335,1
0.72,16,4,1.0,234,246,3.9,1
1.74,16,4,1.0,238,75,8.6,0
1.4,16,4,1.0,48,68,4.566666666666666,0
1.34,16,4,6.0,68,170,6.983333333333333,1
1.65,16,4,6.0,233,137,6.9,0
1.57,16,4,2.0,238,41,9.116666666666667,1
0.91,16,4,1.0,238,239,6.116666666666666,0
1.12,16,4,1.0,238,239,3.65,1
2.14,16,4,1.0,75,140,7.75,0
7.37,16,4,1.0,88,262,14.966666666666667,1
5.2,16,4,1.0,262,232,9.0,0
1.4,16,4,1.0,107,4,5.333333333333333,0
2.9,16,4,1.0,79,141,9.616666666666667,1
1.71,16,4,2.0,68,143,3.8333333333333335,1
0.67,16,4,1.0,229,170,1.5166666666666666,0
0.6,16,4,1.0,142,143,3.5833333333333335,1
1.0,16,4,1.0,50,246,2.5833333333333335,1
1.9,16,4,1.0,68,48,5.766666666666667,0
2.4,16,4,0.0,90,4,10.066666666666666,0
5.65,16,4,1.0,137,41,15.616666666666667,1
0.39,16,4,1.0,236,236,1.6,0
0.3,16,4,1.0,90,234,2.0166666666666666,1
3.5,16,4,1.0,90,141,12.366666666666667,1
1.3,16,4,1.0,141,161,5.9,1
1.4,16,4,1.0,166,238,6.5,0
2.18,16,4,1.0,166,168,9.466666666666667,0
0.6,16,4,1.0,239,239,2.1166666666666667,1
1.1,16,4,1.0,125,231,3.0166666666666666,0
0.97,16,4,1.0,48,68,3.1333333333333333,1
0.68,16,4,1.0,186,48,2.45,0
0.94,16,4,5.0,238,151,4.833333333333333,1
0.9,16,4,5.0,161,233,4.483333333333333,1
3.27,16,4,5.0,141,74,9.55,0
1.0,16,4,1.0,90,48,4.183333333333334,1
0.8,16,4,1.0,90,249,3.183333333333333,1
0.9,16,4,1.0,68,48,4.116666666666666,1
0.39,16,4,6.0,137,170,2.6166666666666667,0
0.4,16,4,0.0,107,137,3.1333333333333333,1
1.69,16,4,1.0,142,237,6.7,0
1.86,16,4,1.0,237,186,6.2,0
3.02,16,4,1.0,226,140,11.566666666666666,1
0.45,16,4,1.0,209,87,3.1166666666666667,1
4.13,16,4,1.0,87,137,12.0,1
2.92,16,4,1.0,170,158,10.633333333333333,0
1.52,16,4,1.0,75,74,4.95,1
3.15,16,4,1.0,141,79,9.433333333333334,1
1.24,16,4,1.0,137,229,4.083333333333333,1
1.04,16,4,1.0,236,75,4.533333333333333,1
0.94,16,4,1.0,75,236,3.316666666666667,1
0.76,16,4,2.0,163,142,4.816666666666666,1
1.57,15,4,1.0,24,239,7.3,1
2.69,16,4,1.0,239,186,7.533333333333333,0
1.94,16,4,1.0,137,4,8.183333333333334,1
0.4,16,4,1.0,186,164,3.1166666666666667,0
2.5,16,4,1.0,186,79,10.716666666666667,0
0.54,16,4,1.0,237,141,3.6666666666666665,1
1.81,16,4,1.0,236,239,8.566666666666666,1
3.23,16,4,1.0,236,107,11.816666666666666,1
15.64,16,4,1.0,219,250,25.55,0
5.3,16,4,1.0,261,170,11.166666666666666,1
4.05,16,4,4.0,113,255,11.95,1
2.49,16,4,3.0,170,140,7.183333333333334,1
3.07,15,4,1.0,185,208,10.783333333333333,0
0.96,16,4,1.0,238,239,4.416666666666667,0
0.79,16,4,1.0,238,151,1.7166666666666666,0
3.1,16,4,3.0,237,107,11.183333333333334,1
1.66,16,4,1.0,43,50,7.766666666666667,1
2.3,16,4,1.0,236,74,5.433333333333334,0
3.37,16,4,1.0,239,170,10.433333333333334,0
1.64,16,4,1.0,100,113,6.266666666666667,1
0.7,16,4,1.0,236,262,5.316666666666666,0
1.27,16,4,1.0,162,234,6.483333333333333,1
0.9,16,4,1.0,239,238,4.716666666666667,0
7.5,16,4,1.0,237,244,17.1,0
1.1,16,4,1.0,24,238,6.183333333333334,1
1.8,16,4,1.0,142,68,8.1,1
1.7,16,4,1.0,163,234,4.033333333333333,1
0.61,16,4,1.0,152,152,4.683333333333334,0
1.0,16,4,2.0,79,148,5.816666666666666,0
3.4,16,4,1.0,79,141,9.1,1
1.08,16,4,2.0,238,24,4.566666666666666,1
4.96,16,4,1.0,238,244,12.383333333333333,0
3.07,16,4,1.0,116,74,21.583333333333332,0
1.84,16,4,6.0,162,48,6.816666666666666,0
8.0,16,4,1.0,161,25,18.9,1
1.01,16,4,1.0,65,97,5.8,0
1.7,16,4,1.0,140,161,9.85,0
2.13,16,4,2.0,140,239,11.633333333333333,1
1.61,16,4,2.0,238,75,6.666666666666667,0
1.41,16,4,3.0,50,162,6.133333333333334,0
1.43,16,4,3.0,263,74,4.416666666666667,1
0.64,16,4,3.0,141,141,2.8,0
1.25,16,4,1.0,239,238,5.633333333333334,0
0.91,16,4,1.0,239,238,4.316666666666666,1
1.9,16,4,1.0,263,229,5.35,1
2.2,16,4,1.0,140,75,6.716666666666667,0
1.4,16,4,1.0,236,74,3.216666666666667,0
5.2,16,4,1.0,239,69,16.266666666666666,0
1.94,15,4,1.0,142,24,5.483333333333333,1
1.02,15,4,1.0,100,137,4.883333333333334,0
4.42,16,4,1.0,113,181,12.866666666666667,0
1.2,16,4,1.0,107,68,7.0,0
4.1,16,4,1.0,87,246,9.766666666666667,1
1.7,16,4,1.0,246,234,6.0,0
2.59,16,4,1.0,170,231,11.316666666666666,0
2.3,16,4,1.0,229,234,12.216666666666667,1
1.3,16,4,1.0,163,236,5.116666666666666,0
36.97,16,4,1.0,183,154,43.06666666666667,0
0.7,16,4,1.0,42,42,6.483333333333333,0
3.42,16,4,1.0,42,239,16.383333333333333,0
1.45,16,4,1.0,223,7,10.916666666666666,1
0.88,16,4,1.0,90,113,4.416666666666667,0
0.01,16,4,1.0,107,107,0.06666666666666667,0
1.21,16,4,1.0,107,162,3.5833333333333335,1
0.31,16,4,1.0,148,232,2.183333333333333,1
2.5,16,4,1.0,74,237,6.833333333333333,0
0.6,16,4,1.0,239,142,3.9833333333333334,0
5.3,16,4,1.0,48,152,13.6,0
0.7,16,4,1.0,48,50,3.7333333333333334,0
3.7,16,4,1.0,90,263,13.766666666666667,0
0.6,16,4,1.0,163,50,4.05,0
2.1,16,4,1.0,48,107,8.283333333333333,1
3.09,16,4,2.0,68,237,11.316666666666666,1
1.5,16,4,1.0,43,41,5.783333333333333,0
0.3,16,4,1.0,41,41,1.8,1
7.55,16,4,1.0,140,244,21.033333333333335,0
1.28,16,4,1.0,41,42,4.566666666666666,0
6.8,16,4,1.0,50,244,11.25,0
0.9,16,4,1.0,48,68,3.15,1
2.6,16,4,1.0,68,237,9.55,1
1.35,16,4,1.0,143,142,5.016666666666667,0
1.18,16,4,1.0,239,238,4.933333333333334,1
0.53,16,4,1.0,239,142,4.133333333333334,1
9.95,16,4,1.0,113,14,25.616666666666667,1
1.4,16,4,1.0,170,141,3.65,1
1.3,16,4,1.0,229,263,3.4833333333333334,1
7.9,16,4,1.0,141,47,15.6,0
20.2,16,4,1.0,132,20,25.683333333333334,1
21.28,16,4,1.0,132,236,33.55,1
0.43,15,4,1.0,162,162,2.25,0
1.33,16,4,1.0,114,234,4.883333333333334,0
5.39,16,4,1.0,87,162,9.383333333333333,0
2.31,16,4,1.0,233,142,9.333333333333334,1
1.5,16,4,1.0,48,90,3.6666666666666665,0
0.5,16,4,1.0,141,141,2.6166666666666667,1
4.0,16,4,1.0,141,168,11.15,0
3.14,16,4,2.0,170,143,13.2,0
4.2,16,4,1.0,75,50,17.966666666666665,1
1.43,16,4,1.0,164,161,5.0,0
4.8,16,4,1.0,107,43,16.35,1
2.0,16,4,1.0,140,162,6.883333333333334,0
3.5,16,4,1.0,162,24,13.216666666666667,0
1.48,16,4,1.0,237,142,5.566666666666666,1
0.49,16,4,3.0,74,74,1.3166666666666667,0
0.4,16,4,1.0,263,236,3.05,1
3.0,16,4,1.0,236,48,11.75,1
5.1,16,4,1.0,48,42,15.683333333333334,0
18.21,16,4,1.0,132,142,30.4,1
1.73,15,4,2.0,151,239,9.15,0
1.71,16,4,2.0,239,230,7.533333333333333,0
0.54,16,4,1.0,137,137,2.7333333333333334,1
1.37,16,4,1.0,107,90,9.216666666666667,1
1.17,16,4,1.0,48,50,6.2,0
2.0,16,4,1.0,239,237,8.766666666666667,1
3.39,16,4,1.0,141,234,11.616666666666667,0
2.6,16,4,1.0,140,151,7.783333333333333,0
1.1,16,4,2.0,48,162,8.083333333333334,0
4.6,16,4,1.0,229,74,9.516666666666667,1
0.9,16,4,1.0,186,50,5.533333333333333,1
3.14,16,4,6.0,140,107,10.4,1
0.9,16,4,0.0,161,229,5.0,0
2.0,16,4,0.0,237,263,9.533333333333333,0
0.8,16,4,1.0,237,237,3.6166666666666667,0
1.6,16,4,2.0,237,142,4.7,1
2.6,16,4,1.0,239,75,9.1,0
12.68,16,4,1.0,142,14,29.233333333333334,0
1.23,16,4,1.0,186,125,2.8833333333333333,0
3.85,16,4,1.0,114,143,13.35,0
3.07,16,4,1.0,48,236,12.416666666666666,1
4.8,16,4,1.0,68,43,12.933333333333334,1
1.77,16,4,1.0,68,170,8.1,0
0.89,16,4,1.0,141,236,3.1,1
8.4,16,4,1.0,230,243,19.816666666666666,0
0.3,16,4,1.0,166,152,4.683333333333334,0
0.8,16,4,0.0,79,113,3.85,1
0.8,16,4,0.0,249,234,3.783333333333333,0
0.4,16,4,0.0,143,48,1.1333333333333333,0
9.41,16,4,1.0,231,260,19.35,0
1.78,16,4,1.0,75,238,7.966666666666667,1
0.69,16,4,1.0,234,186,3.216666666666667,1
1.1,16,4,1.0,237,48,5.15,0
1.34,16,4,1.0,90,79,7.533333333333333,0
11.62,16,4,1.0,68,21,26.566666666666666,0
0.7,16,4,1.0,141,141,3.1,0
1.0,16,4,2.0,238,151,4.466666666666667,0
0.58,16,4,1.0,262,236,3.85,1
1.4,16,4,1.0,138,129,6.883333333333334,0
3.5,16,4,1.0,140,74,11.6,0
1.38,16,4,1.0,144,113,5.416666666666667,0
1.78,16,4,1.0,161,141,8.583333333333334,1
1.22,16,4,1.0,141,233,3.533333333333333,1
1.13,16,4,1.0,142,48,4.033333333333333,1
0.54,16,4,1.0,249,90,1.85,1
1.6,16,4,1.0,125,232,10.733333333333333,1
3.9,16,4,1.0,140,4,9.016666666666667,0
0.66,16,4,2.0,151,24,3.6,0
2.56,16,4,2.0,143,162,10.416666666666666,1
1.78,16,4,3.0,143,151,4.866666666666666,0
0.71,16,4,4.0,75,236,3.9166666666666665,1
1.68,16,4,4.0,263,238,8.05,1
0.72,16,4,1.0,45,232,2.8333333333333335,0
10.21,16,4,1.0,137,228,16.616666666666667,1
1.15,16,4,1.0,228,14,3.9,1
0.9,16,4,1.0,239,143,5.366666666666666,1
1.7,16,4,1.0,239,151,8.95,1
3.3,16,4,1.0,230,151,13.75,0
1.0,16,4,0.0,68,246,4.783333333333333,1
0.76,16,4,2.0,237,236,2.55,0
1.48,16,4,2.0,90,137,8.266666666666667,0
4.65,16,4,2.0,137,74,12.316666666666666,1
4.9,16,4,1.0,234,75,15.016666666666667,0
1.65,16,4,1.0,234,163,4.85,1
12.0,16,4,1.0,90,243,30.566666666666666,1
4.71,16,4,1.0,164,24,14.1,0
0.45,16,4,1.0,166,41,2.05,0
1.3,16,4,1.0,113,224,8.45,0
9.1,16,4,1.0,4,4,32.15,0
1.3,16,4,1.0,163,141,6.316666666666666,1
6.0,16,4,1.0,125,238,13.983333333333333,1
2.5,16,4,1.0,161,79,9.683333333333334,1
0.6,16,4,1.0,107,137,2.45,0
5.4,16,4,1.0,262,60,18.266666666666666,0
10.7,16,4,0.0,116,254,32.733333333333334,0
1.02,16,4,1.0,75,141,6.65,1
1.16,16,4,1.0,140,263,3.75,0
1.07,16,4,1.0,170,224,5.0,0
3.39,16,4,1.0,107,140,16.066666666666666,1
0.78,16,4,1.0,140,262,3.0833333333333335,0
0.5,16,4,1.0,143,239,1.95,1
1.0,16,4,1.0,224,107,4.266666666666667,0
1.2,16,4,1.0,263,229,4.616666666666666,1
1.0,16,4,1.0,41,152,5.016666666666667,0
1.0,16,4,1.0,141,263,3.816666666666667,0
1.0,16,4,1.0,161,234,3.3333333333333335,1
4.5,16,4,1.0,164,87,14.116666666666667,1
1.0,16,4,1.0,107,79,9.283333333333333,0
5.9,16,4,2.0,79,238,22.983333333333334,0
2.35,15,4,1.0,74,263,9.016666666666667,1
0.7,16,4,1.0,230,246,3.5,1
1.32,16,4,2.0,262,140,7.45,0
0.44,16,4,1.0,233,233,3.283333333333333,1
1.96,16,4,1.0,237,75,5.4,0
1.21,16,4,1.0,75,151,9.033333333333333,0
1.6,16,4,2.0,42,42,9.216666666666667,0
2.23,16,4,1.0,75,234,7.516666666666667,1
1.81,16,4,1.0,164,48,8.0,0
2.2,16,4,1.0,48,107,8.466666666666667,1
0.57,16,4,1.0,236,236,1.45,1
2.21,16,4,1.0,237,238,7.6,1
4.29,16,4,1.0,42,235,12.933333333333334,0
8.22,16,4,1.0,100,167,24.033333333333335,0
1.1,16,4,1.0,90,164,6.133333333333334,0
1.87,16,4,1.0,239,48,8.583333333333334,0
1.26,16,4,1.0,140,262,3.4166666666666665,1
1.7,16,4,0.0,162,263,5.283333333333333,0
0.26,16,4,1.0,68,246,1.3333333333333333,1
1.5,16,4,1.0,164,113,3.75,1
2.87,16,4,4.0,141,24,9.133333333333333,1
1.58,16,4,5.0,41,42,5.433333333333334,0
0.91,16,4,1.0,229,141,3.466666666666667,1
1.29,16,4,1.0,236,238,5.766666666666667,0
0.5,16,4,1.0,75,263,1.5166666666666666,1
1.1,16,4,1.0,263,140,2.933333333333333,0
1.1,16,4,1.0,75,74,5.083333333333333,0
0.67,16,4,1.0,260,260,5.1,0
0.97,16,4,1.0,41,151,4.6,0
2.27,16,4,1.0,68,79,9.35,1
3.37,16,4,1.0,107,262,9.55,1
1.39,16,4,1.0,233,141,3.033333333333333,1
1.72,16,4,1.0,170,140,6.483333333333333,1
5.4,16,4,1.0,234,262,11.75,0
5.9,16,4,2.0,74,137,11.766666666666667,0
1.0,16,4,2.0,234,249,5.166666666666667,1
20.08,16,4,1.0,107,265,42.8,1
8.01,16,4,1.0,170,42,15.1,0
1.07,16,4,1.0,140,229,5.216666666666667,1
1.1,16,4,0.0,260,129,3.05,0
9.9,16,4,1.0,140,181,18.716666666666665,1
1.92,16,4,1.0,68,137,10.383333333333333,0
2.27,16,4,3.0,142,151,13.266666666666667,1
0.88,16,4,3.0,239,143,6.733333333333333,1
1.31,16,4,1.0,229,164,5.483333333333333,1
5.39,16,4,1.0,141,209,10.483333333333333,1
2.09,16,4,1.0,162,263,6.5,0
0.25,16,4,1.0,263,263,1.0833333333333333,1
0.15,16,4,1.0,74,74,0.3,0
0.52,16,4,1.0,164,164,2.3,0
18.67,16,4,1.0,132,4,26.516666666666666,1
1.21,16,4,1.0,186,48,4.483333333333333,0
4.63,16,4,1.0,140,232,9.816666666666666,1
3.61,16,4,1.0,79,263,10.066666666666666,0
1.01,16,4,1.0,141,229,2.933333333333333,1
2.44,16,4,1.0,233,229,15.65,1
1.3,16,4,1.0,100,68,5.716666666666667,0
1.4,16,4,1.0,68,230,5.733333333333333,1
0.9,16,4,1.0,249,107,4.9,0
1.0,16,4,1.0,238,151,7.0,1
0.7,16,4,1.0,238,239,2.216666666666667,0
1.54,16,4,6.0,140,233,6.733333333333333,1
3.71,16,4,1.0,79,263,9.833333333333334,0
5.3,16,4,1.0,41,169,16.1,0
0.7,16,4,1.0,75,74,3.1166666666666667,0
0.2,16,4,1.0,263,263,1.4333333333333333,0
0.8,16,4,2.0,162,237,3.316666666666667,0
1.0,16,4,1.0,164,107,3.7666666666666666,0
6.7,16,4,1.0,137,40,14.383333333333333,1
1.4,16,4,1.0,234,107,7.7,1
5.1,16,4,1.0,107,66,11.65,1
1.31,16,4,1.0,100,113,4.616666666666666,1
4.02,16,4,1.0,237,158,14.7,1
1.07,16,4,1.0,90,113,4.516666666666667,0
5.9,16,4,1.0,230,87,17.866666666666667,1
4.66,16,4,1.0,238,246,11.733333333333333,1
1.16,16,4,1.0,237,229,6.35,1
5.8,16,4,1.0,233,168,11.916666666666666,0
0.3,16,4,1.0,237,236,1.9333333333333333,1
3.6,16,4,1.0,107,263,10.683333333333334,0
1.14,16,4,1.0,238,143,6.5,0
1.2,17,4,1.0,237,236,3.9833333333333334,0
1.6,17,4,1.0,186,79,8.75,1
1.2,17,4,1.0,264,264,4.666666666666667,1
2.7,17,4,1.0,264,264,6.933333333333334,0
6.1,17,4,1.0,238,231,20.983333333333334,1
3.5,17,4,1.0,68,232,17.883333333333333,0
1.32,17,4,1.0,43,239,5.966666666666667,1
6.04,17,4,1.0,75,107,16.233333333333334,0
1.5,17,4,1.0,41,239,10.233333333333333,0
2.9,17,4,1.0,239,90,12.333333333333334,1
1.6,17,4,2.0,143,48,6.566666666666666,1
0.33,17,4,1.0,233,170,0.9833333333333333,1
1.64,17,4,1.0,137,79,6.166666666666667,0
6.8,17,4,1.0,142,244,15.2,0
0.9,17,4,1.0,43,239,4.366666666666666,0
3.28,17,4,6.0,100,263,10.783333333333333,1
1.37,17,4,3.0,234,48,5.633333333333334,1
6.5,17,4,1.0,140,244,17.6,1
0.61,17,4,1.0,43,48,2.716666666666667,0
5.3,17,4,1.0,140,255,19.9,0
2.65,17,4,1.0,42,74,23.216666666666665,0
0.82,17,4,1.0,236,237,1.7666666666666666,0
0.5,17,4,2.0,90,68,3.3,1
10.61,17,4,1.0,138,61,24.25,0
3.1,17,4,1.0,238,41,17.566666666666666,0
0.9,17,4,1.0,239,239,6.166666666666667,1
1.1,17,4,2.0,239,238,4.033333333333333,0
2.41,17,4,2.0,43,229,10.566666666666666,1
3.4,17,4,1.0,143,146,13.666666666666666,0
2.1,17,4,1.0,151,143,7.566666666666666,0
0.8,17,4,1.0,236,237,3.3833333333333333,1
1.3,17,4,1.0,229,141,3.783333333333333,1
0.7,17,4,1.0,229,162,5.8,0
5.9,17,4,1.0,68,181,18.316666666666666,1
3.59,17,4,1.0,249,143,11.483333333333333,0
0.9,17,4,1.0,239,238,5.516666666666667,0
1.6,17,4,1.0,125,90,6.666666666666667,1
1.3,17,4,1.0,229,48,7.6,1
0.2,17,4,1.0,162,229,0.9666666666666667,0
0.86,17,4,1.0,75,262,1.95,0
0.44,17,4,1.0,262,236,3.1166666666666667,0
1.74,17,4,1.0,229,137,6.866666666666666,0
4.02,17,4,1.0,236,116,14.783333333333333,0
0.7,17,4,1.0,170,233,1.55,1
2.2,17,4,1.0,233,262,7.266666666666667,1
3.63,17,4,1.0,140,79,9.583333333333334,0
1.51,17,4,1.0,140,229,3.8,1
2.5,17,4,1.0,90,142,9.433333333333334,1
1.9,17,4,1.0,24,74,9.95,0
1.27,17,4,1.0,161,68,8.35,0
0.62,17,4,1.0,50,142,1.45,1
5.22,17,4,1.0,143,42,20.45,0
0.5,17,4,1.0,48,48,1.85,0
5.0,17,4,1.0,186,74,20.083333333333332,0
2.65,17,4,1.0,74,42,7.916666666666667,0
2.79,17,4,1.0,74,237,10.3,1
1.23,17,4,1.0,137,107,3.716666666666667,1
0.56,17,4,1.0,75,43,3.9166666666666665,0
2.16,17,4,1.0,237,234,5.95,1
1.12,17,4,1.0,140,162,4.266666666666667,1
4.8,17,4,1.0,164,74,11.483333333333333,1
2.24,17,4,1.0,231,68,8.533333333333333,1
3.6,17,4,1.0,24,48,11.25,1
8.53,17,4,1.0,234,244,19.083333333333332,0
1.95,17,4,1.0,238,263,8.266666666666667,1
2.54,17,4,1.0,161,263,8.733333333333333,0
3.83,17,4,1.0,75,170,12.016666666666667,1
6.42,17,4,1.0,137,82,18.916666666666668,0
0.6,17,4,0.0,151,238,4.583333333333333,1
19.67,17,4,1.0,132,140,25.95,1
0.21,17,4,1.0,234,90,3.4833333333333334,0
0.69,17,4,1.0,90,234,3.8833333333333333,1
0.4,17,4,1.0,238,239,1.7166666666666666,1
0.4,17,4,1.0,75,75,3.816666666666667,0
1.15,17,4,1.0,75,238,6.25,0
0.75,17,4,1.0,230,162,3.3,1
0.82,17,4,1.0,229,141,2.183333333333333,1
0.2,17,4,1.0,170,170,0.8,0
0.8,17,4,1.0,249,125,2.9166666666666665,0
1.2,17,4,1.0,50,48,5.733333333333333,0
2.8,17,4,0.0,137,232,7.583333333333333,1
2.9,17,4,1.0,107,45,8.616666666666667,0
1.9,17,4,1.0,164,249,7.5,0
2.3,17,4,1.0,137,140,7.416666666666667,1
1.3,17,4,1.0,162,48,9.15,1
1.38,17,4,1.0,142,100,5.033333333333333,0
2.02,17,4,1.0,68,107,13.466666666666667,1
2.8,17,4,1.0,75,116,10.3,1
1.14,17,4,1.0,170,186,6.316666666666666,1
1.11,17,4,5.0,238,75,5.466666666666667,1
2.23,17,4,5.0,143,166,7.5,1
